timestamp (ns),I0,I1,I2,relative_time
1763394046004283905,8.842290690091144,-5.523193532282628,0.8416425645723968,0.005969938
1763394046014275550,8.832705068254908,-5.523794801902117,0.8395900455748204,0.015961583
1763394046024684906,8.847085031529383,-5.520137983732722,0.8435167537188256,0.026370939
1763394046034693002,8.843417518559924,-5.527143774061105,0.8378707511512038,0.036379035
1763394046044137477,8.84371226490496,-5.550207288284937,0.8314925568988276,0.04582351
1763394046054322004,8.294680632008127,-5.248644470380669,0.7946591030003373,0.056008037
1763394046063736438,7.807259959719589,-5.015461800151685,0.7805229678529808,0.065422471
1763394046074515342,7.402850220621495,-4.810345847128122,0.792015879319612,0.076201375
1763394046084330558,7.054604192609789,-4.670440062590524,0.8150425450289126,0.086016591
1763394046094378948,6.711418004443755,-4.599859633859668,0.8377721849296924,0.096064981
1763394046104543447,6.229018129831379,-4.455679038894088,0.8567489942107913,0.10622948
1763394046114310503,5.650097505173881,-4.26153665936406,0.8689584302569878,0.115996536
1763394046124045133,4.99219827677151,-3.9576342986386015,0.8747382424477131,0.125731166
1763394046134140729,4.402381172842602,-3.689164633795992,0.8824268176987382,0.135826762
1763394046144166469,3.791827249853699,-3.453666935249948,0.8585041869392285,0.145852502
1763394046153995275,3.3523763189521687,-3.253527733105168,0.8730688517774127,0.155681308
1763394046164057016,2.845421768272799,-2.9692868814972773,0.8529913620601974,0.165743049
1763394046173852682,2.368635037942473,-2.6663265710277124,0.8232587719179959,0.175538715
1763394046184436321,1.7322283007297454,-2.321851865905074,0.8289484995906025,0.186122354
1763394046194486379,1.4779166884995842,-1.9809765372147532,0.7072490507951695,0.196172412
1763394046204404592,1.174916547221592,-1.6596430632931332,0.6609911152046382,0.206090625
1763394046214471101,0.854705744529385,-1.4089575746688132,0.5791421788408492,0.216157134
1763394046223654985,0.6627889509600885,-1.2161474788484952,0.5400912267520334,0.225341018
1763394046234032154,0.5085060301206126,-1.052566653998771,0.5046292026782507,0.235718187
1763394046243707180,0.3554834151084233,-0.8391840281754575,0.436346688961828,0.245393213
1763394046254348516,0.2206236881512001,-0.6044483030905093,0.3414017783857914,0.256034549
1763394046264009475,0.1225247233200328,-0.3992433184039474,0.2454089507074451,0.265695508
1763394046274494886,0.0178380544546273,-0.0957476736465857,0.0695073160966446,0.276180919
1763394046283976554,0.0013072641547891,-0.0070168807916248,0.0050938527550672,0.285662587
1763394046294442415,-0.0267698483160652,0.2106432859079113,-0.1660691402196624,0.296128448
1763394046304007768,-0.0243172218262315,0.3795580658570853,-0.3243388554638588,0.305693801
1763394046314598321,0.0009655186250555,0.5484367060540034,-0.5076897289113884,0.316284354
1763394046324224948,0.0493797066177349,0.7004595909968544,-0.7004061284206455,0.325910981
1763394046334349632,0.1285400574582642,0.8977803915719994,-0.9676825049391266,0.336035665
1763394046343875646,0.2500194947034638,1.1588085903908232,-1.3481010941983276,0.345561679
1763394046354285001,0.3835093167260222,1.2892553769111723,-1.6040369976283984,0.355971034
1763394046364719629,0.5537822432303323,1.4599756928646366,-1.942920201459466,0.366405662
1763394046374477386,0.7467266456119429,1.5906224760142118,-2.242946842238029,0.376163419
1763394046383972644,0.9404043283379844,1.6999144405076927,-2.570845247043408,0.385658677
1763394046394432067,1.1389898980595068,1.7611676545633044,-2.8121206918942736,0.3961181
1763394046404275894,1.3467646397487232,1.817669032581236,-3.0693611764354807,0.405961927
1763394046413907051,1.5479838871952625,1.849791453466656,-3.286422189125552,0.415593084
1763394046423770427,1.7461233256227595,1.869208489326272,-3.47323074630328,0.42545646
1763394046434184551,1.93124423846078,1.8763435060916875,-3.6319378746184863,0.435870584
1763394046444262027,2.106236474005364,1.878540808019408,-3.7658498591972966,0.44594806
1763394046454145193,2.252539325636495,1.8682328069233545,-3.864338217775085,0.455831226
1763394046463939428,2.3777713781918983,1.8551280000201924,-3.934019066410655,0.465625461
1763394046473763465,2.468207070245076,1.832809398103633,-3.964155310586188,0.475449498
1763394046484169721,2.5000660951938776,1.7919728592237076,-3.940967699760231,0.485855754
1763394046494048357,2.516762206494651,1.7566205529437158,-3.875785714615673,0.49573439
1763394046503994226,2.446209213794151,1.6863752761971829,-3.71966344835722,0.505680259
1763394046514049768,2.2924654454633,1.5808525259411117,-3.459284846280825,0.515735801
1763394046524550676,2.0316520601115045,1.4203246388944577,-3.0624060477847395,0.526236709
1763394046533788204,1.6468632531412255,1.1832017513016182,-2.5006092626593985,0.535474237
1763394046544552564,1.1295812747155165,0.8474318070000648,-1.7486505739262783,0.546238597
1763394046553958415,0.4944153980013986,0.3932051606593165,-0.7883073353305133,0.555644448
1763394046564397096,-0.1993536086780324,-0.1704353882718684,0.3322985119236843,0.566083129
1763394046573754787,-0.873287880310928,-0.8127147779850225,1.5343358453121083,0.57544082
1763394046584049701,-1.457150441982344,-1.488629827727379,2.710192207599494,0.585735734
1763394046595206737,-1.9069735401294872,-2.1442285055877104,3.756962173747627,0.59689277
1763394046604568243,-2.1263382152524035,-2.628475319745704,4.450610541633539,0.606254276
1763394046615029811,-1.752715259285232,-2.357187200089931,3.86633317308741,0.616715844
1763394046624409914,0.6928537731182229,0.9952446801075944,-1.600718180612297,0.626095947
1763394046633439302,0.000787711897557,0.0011744058360615,-0.0018695502662648,0.635125335
