timestamp (ns),alpha,phi,alphaD,phiD,k,u_tracking_fb,u_stabilizing_fb,u_ff,u_ilc,u_optimal,phase,alpha_optimal,alphaD_optimal,phi_optimal,phiD_optimal,N_j,relative_time
1763394222026391275,0.8920117976660071,2.2312995737482897,-3.0638079416175135,-2.7394299014490198,7,-0.00811645236418084,0.0,-0.05358544373510021,-0.003911525156266518,-0.049673918578833694,1,0.8755003197243274,-4.137784935907145,2.2355129933983227,-3.7919274527565068,60,0.109818348
1763394222036540178,0.8577200005090322,2.1991641373333026,-3.4291797156974946,-3.213543641498706,8,-0.00793667369620645,0.0,-0.049431351353641344,-0.004248376223746338,-0.045182975129895005,1,0.8320558331375664,-4.542380458131487,2.1952902260296496,-4.241628578533942,60,0.119967251
1763394222046489929,0.819776361090456,2.1604506755603716,-3.7943639418576147,-3.8713461772931,9,-0.006778282931682968,0.0,-0.044175706854454516,-0.0034083585893756527,-0.040767348265078864,1,0.7848554095706292,-4.8892709975006685,2.1508721319856394,-4.631259348841281,60,0.129917002
1763394222056521639,0.780682279625664,2.116120058407539,-3.9094081464791985,-4.433061715283282,10,-0.00652852104652562,0.0,-0.03814533248697249,-0.0017191831598958047,-0.03642614932707668,1,0.7344662086685445,-5.180466177307754,2.1028512946031066,-4.962498258503007,60,0.139948712
1763394222066495443,0.7377008169023058,2.0688427881971205,-4.298146272335823,-4.727727021041828,11,-0.005571778878219589,0.0,-0.032566685221620394,-0.0004091353917909792,-0.032157549829829414,1,0.6814345085147634,-5.418119557277178,2.0518020695907486,-5.237294020345753,60,0.149922516
1763394222076674384,0.6913110025496145,2.020904393281087,-4.638981435269129,-4.793839491603347,12,-0.004954593518118634,0.0,-0.028303697439889895,-0.0003446473549560872,-0.027959050084933806,1,0.626284641120007,-5.604455631051546,1.9982783685970358,-5.457772955784447,60,0.160101457
1763394222086640927,0.6419929212313378,1.973128975382729,-4.931808131827675,-4.777541789835804,13,-0.004329286211452952,0.0,-0.025177978741616047,-0.0013492098219589593,-0.023828768919657087,1,0.5695186079113722,-5.741705935256084,1.9428122778779742,-5.626161346718992,60,0.170068
1763394222096594402,0.5911642232720102,1.923624095497408,-5.082869795932754,-4.950487988532104,14,-0.0037570307526172335,0.0,-0.02243479689571018,-0.002664605099184486,-0.019770191796525692,1,0.5116162683657164,-5.8320600843516655,1.8859134115037817,-5.744717495664452,60,0.180021475
1763394222106493159,0.5404510922755819,1.8714569659996771,-5.071313099642838,-5.2167129497730835,15,-0.0035554927094893197,0.0,-0.019158588867297047,-0.0033496436715548285,-0.01580894519574222,1,0.45303580528432646,-5.877666167254125,1.8280688256632003,-5.815694179827927,60,0.189920232
1763394222116562470,0.490661956895784,1.8183421662607226,-4.978913537979785,-5.31147997389545,16,-0.00357843855602345,0.0,-0.015296769062819704,-0.003245278855427776,-0.012051490207391928,1,0.39421345525062257,-5.8808004472038915,1.769742893852292,-5.841406983875933,60,0.199989543
1763394222126438487,0.4407562925392009,1.7651761072240264,-4.9905664356583115,-5.3166059036696245,17,-0.0033399579363239847,0.0,-0.011576764286047151,-0.0026968494704824953,-0.008879914815564657,1,0.33555902089989254,-5.844621381422694,1.7113750736518853,-5.824666682754443,60,0.20986556
1763394222136496447,0.39059048118686635,1.7136250570077203,-5.016581135233455,-5.155105021630613,18,-0.002933629378626651,0.0,-0.009503544593317361,-0.0023532943206209275,-0.007150250272696434,1,0.2774354255702912,-5.775867381053776,1.6533685327769874,-5.770433393331373,60,0.21992352
1763394222146587144,0.3401263300457288,1.6637841530396926,-5.046415114113755,-4.984090396802765,19,-0.002485123965357596,0.0,-0.008054335177010732,-0.0024047278443569426,-0.005649607332653789,1,0.2200982410758642,-5.690176082572058,1.5960504991006954,-5.68999533857682,60,0.230014217
1763394222156503637,0.2897461561683948,1.6151866365786043,-5.038017387733401,-4.859751646108834,20,-0.002162765436194572,0.0,-0.006665651600845722,-0.0028677278480838523,-0.0037979237527618693,1,0.16365846950290847,-5.597350245107517,1.5396025385924779,-5.598108517054848,60,0.23993071
1763394222166596525,0.24003406839614144,1.5671740453810123,-4.971208777225333,-4.801259119759194,21,-0.002058058416580834,0.0,-0.005515579991869457,-0.003434028922784735,-0.002081551069084722,1,0.10817528021856634,-5.498284474161657,1.4841104632261257,-5.499111369630365,60,0.250023598
1763394222176499533,0.19178788299726954,1.5190182941547783,-4.82461853988719,-4.815575122623406,22,-0.002246778281002381,0.0,-0.0046284888332879665,-0.0042501714671160625,-0.0003783173661719038,1,0.05371668539589576,-5.392675973611066,1.429640660655922,-5.393739240080939,60,0.259926606
1763394222186559621,0.1441145933457454,1.4710959742660112,-4.767328965152415,-4.792231988876705,23,-0.0022579541569290097,0.0,-0.0031605139782588674,-0.004431584390509485,0.0012710704122506173,1,0.0003429606428347722,-5.281348613654355,1.3762542237089492,-5.282560856743585,60,0.269986694
1763394222196513989,0.09777364266547527,1.4231418960207414,-4.634095068027012,-4.795407824526987,24,-0.0024564993501723312,0.0,-0.0013155734296887754,-0.004184897571316166,0.0028693241416273907,1,-0.05189102810192406,-5.164824091634146,1.3240060930477975,-5.166184633987556,60,0.279941062
1763394222206493843,0.05129871416358464,1.3768887068579152,-4.647492850189062,-4.625318916282617,25,-0.002100622615820188,0.0,0.0011215550462134651,-0.0032868355737191513,0.004408390619932616,1,-0.10293638608525861,-5.043705242487876,1.272945287380497,-5.045202174147953,60,0.289920916
1763394222216600041,0.005924328584548586,1.3313356049515566,-4.537438557903606,-4.555310190635864,26,-0.00210886868436765,0.0,0.0037900543413958037,-0.0021022326853480035,0.005892287026743807,1,-0.15275008583658994,-4.918581064092797,1.2231149198198454,-4.92019957605059,60,0.300027114
1763394222226618120,-0.03861073773808102,1.2870948121026673,-4.45350663226296,-4.4240792848889265,27,-0.0019604499496936566,0.0,0.006486718736851039,-0.0007916204379346974,0.007278339174785737,1,-0.2012947196700952,-4.789955038065333,1.1745522619046347,-4.791761907360308,60,0.310045193
1763394222236476800,-0.08431668089448553,1.243242151927005,-4.570594315640451,-4.385266017566236,28,-0.0016592444855897956,0.0,0.008790438065209894,0.00011603913822919054,0.008674398926980704,1,-0.24853908405830846,-4.658707338527723,1.127289025599265,-4.6604019595723125,60,0.319903873
1763394222246422338,-0.12690694997314445,1.1992899030453499,-4.259026907865891,-4.395224888165505,29,-0.0020366776457116592,0.0,0.012436367617912983,0.0015363659947633917,0.010900001623149592,1,-0.2944582983077005,-4.524783151135742,1.0813513064333957,-4.526775353218017,60,0.329849411
1763394222256465591,-0.17048987647501895,1.155805257221245,-4.358292650187451,-4.348464582410494,30,-0.0017137792261978793,0.0,0.01702315822333733,0.003591534516866732,0.013431623706470597,1,-0.33898391323905375,-4.377056787356263,1.036753374366714,-4.392867305507309,60,0.339892664
1763394222266433844,-0.21084650333950306,1.112865625010066,-4.03566268644841,-4.293963221117902,31,-0.0018888905856875168,0.0,0.022025905347792224,0.006143809410124462,0.01588209593766776,1,-0.38190020311714584,-4.200888863918443,0.9934886213786865,-4.260271499505513,60,0.349860917
1763394222276448504,-0.25211221074146,1.0713985752196684,-4.126570740195695,-4.14670497903975,32,-0.001354293933056849,0.0,0.026979820282191612,0.008736084309680094,0.018243735972511516,1,-0.42288111038528686,-3.9894657647329312,0.9515437539843573,-4.1287442110490105,60,0.359875577
1763394222286607726,-0.29162427362417476,1.0313938270035707,-3.9512062882714747,-4.000474821609767,33,-0.0011102943555006922,0.0,0.03156156095195282,0.011045848396252321,0.020515712555700498,1,-0.4615644467824609,-3.74129549626694,0.9109129475753543,-3.9973008743533565,60,0.370034799
1763394222296472197,-0.32994811569338955,0.9929823296687419,-3.8323842069214797,-3.841149733482885,34,-0.0007629576691349263,0.0,0.03548102669451278,0.012784873765470064,0.02269615292904271,1,-0.49758206732745963,-3.45634900802132,0.8715995303148885,-3.865183741094103,60,0.37989927
1763394222306465023,-0.36500201466474663,0.9555800199237339,-3.5053898971357076,-3.740230974500802,35,-0.0006769883627618281,0.0,0.038674671402486954,0.013893068082534096,0.024781603319952862,1,-0.5305675624924534,-3.1349094693893025,0.833611720473011,-3.7322084882662216,60,0.389892096
1763394222316561042,-0.3967880076829946,0.9196607168306918,-3.178599301824797,-3.591930309304203,36,-0.0005278710360392851,0.0,0.04129369017549012,0.01452760986630647,0.026766080309183655,1,-0.560157446335137,-2.777253277971963,0.7969559965232714,-3.5989289819441956,60,0.399988115
1763394222326484178,-0.4244284203387458,0.8849774853339443,-2.7640412655751176,-3.468323149674757,37,-0.00045987030509429464,0.0,0.043377913792765684,0.014738895104790574,0.02863901868797511,1,-0.5859906050820443,-2.3835736958032054,0.7616291164290758,-3.4667537397424444,60,0.409911251
1763394222336446968,-0.447483346071708,0.8518625495463372,-2.3054925732962195,-3.3114935787607047,38,-0.0003868526592324918,0.0,0.04513162835163488,0.014750150173643334,0.03038147817799155,1,-0.6077074659108567,-1.953989308153616,0.7276090325318162,-3.3380549895785263,60,0.419874041
1763394222346608212,-0.4650426771724888,0.8201200060739688,-1.755933110078084,-3.174254347236838,39,-0.0003712563751219045,0.0,0.04663222035075374,0.014656356613307291,0.03197586373744645,1,-0.6249487210283223,-1.488343018771296,0.6948435414018715,-3.2166568236959105,60,0.430035285
1763394222356505213,-0.47692217126183617,0.7897444725919809,-1.1879494089347353,-3.037553348198796,40,-0.00034308250769273294,0.0,0.04800188010934807,0.014599642118818429,0.03340223799052964,1,-0.6373536488935668,-0.9868246951421276,0.6632366769581867,-3.1070498905528785,60,0.439932286
1763394222366517287,-0.48273997817866793,0.7600940215731806,-0.5817806916831758,-2.965045101880026,41,-0.0003368124294038177,0.0,0.04904185073012688,0.01442022700306231,0.03462162372706457,1,-0.6445654604339318,-0.44968347794266633,0.632644423367739,-3.0148392743983963,60,0.44994436
1763394222376422032,-0.48186464841338805,0.731578633854169,0.08753297652798753,-2.851538771901163,42,-0.00032095552151177023,0.0,0.04967573348967021,0.014098484986153164,0.035577248503517046,1,-0.6462279916611327,0.12307137786037896,0.6028575279025795,-2.9473267160018586,60,0.459849105
1763394222386358491,-0.47496993659868286,0.7034960221628292,0.689471181470519,-2.8082611691339743,43,-0.00027287002590483306,0.0,0.04977100371494445,0.01358253728381656,0.03618846643112789,1,-0.6419858034307883,0.7312738766474269,0.5735865311298733,-2.9132539734638723,60,0.469785564
1763394222396644840,-0.45867032725589857,0.675486363620398,1.6299609342784294,-2.8009658542431204,44,-0.0003312766538022094,0.0,0.04911406218085041,0.012771541621147709,0.036342520559702704,1,-0.6314869567982996,1.3743457103242185,0.5444475712874516,-2.9227418135572454,60,0.480071913
1763394222406413896,-0.43782567317615967,0.6467266093270176,2.08446540797389,-2.87597542933804,45,-0.00022603854090781089,0.0,0.04747746761044149,0.011592455444480058,0.03588501216596143,1,-0.614389020507054,2.050886290456552,0.5149496863313581,-2.987027347640099,60,0.489840969
1763394222416458911,-0.4085612389915492,0.6172111932711655,2.9264434184610444,-2.9515416055852173,46,-0.0002160556611435138,0.0,0.04435924493972902,0.009748381145604296,0.03461086379412473,1,-0.5903705242082713,2.757963878455313,0.48448652744561754,-3.1178031990761177,60,0.499885984
1763394222426489741,-0.3716184682007006,0.585853078157649,3.6942770790848622,-3.1358115113516494,47,-0.00018657369041208505,0.0,0.03951488593473174,0.007254385381395211,0.032260500553336534,1,-0.5591519375374281,3.48986659748577,0.4523380197099197,-3.325815717921186,60,0.509916814
1763394222436479693,-0.32739531981393166,0.5514816277222976,4.422314838676894,-3.437145043535139,48,-0.0001529749106450171,0.0,0.03242031027933727,0.0038888580063631667,0.0285314522729741,1,-0.5205334479259854,4.235901034926733,0.4176920593326741,-3.6181348114415766,60,0.519906766
1763394222446630286,-0.27561434580911826,0.5142080477476838,5.178097400481341,-3.727357997461378,49,-0.00011995436179568832,0.0,0.02241559916604282,-0.0007078086260790293,0.02312340779212185,1,-0.47446206618247616,4.97658986112781,0.37970384479360575,-3.993167305657475,60,0.530057359
1763394222456550714,-0.21668370096098766,0.4723155576948445,5.89306448481306,-4.189249005283929,50,-9.840925208716442e-05,0.0,0.009390861252737082,-0.0064484920106606105,0.015839353263397693,1,-0.4211480410192652,5.677464128661041,0.3376212268712481,-4.43222884673507,60,0.539977787
1763394222466510996,-0.15107901151905237,0.42613179039411186,6.560468944193529,-4.6183767300732645,51,-8.107597267033331e-05,0.0,-0.006633463981773515,-0.013381384927568015,0.0067479209457945,1,-0.36125699155718877,6.2801810998042,0.2910145717325441,-4.887102239035152,60,0.549938069
1763394222476493943,-0.08002515389515104,0.37535833831818866,7.105385762390133,-5.07734520759232,52,-7.581788367863327e-05,0.0,-0.024958726349895866,-0.021300586048639138,-0.003658140301256728,1,-0.29619567724263957,6.693543437319833,0.24014124549415816,-5.266601602419095,60,0.559921016
1763394222486611658,-0.0052202097042886916,0.32178173460001397,7.480494419086235,-5.3576603718174685,53,-7.943886958551279e-05,0.0,-0.04446932158504055,-0.02999036177296387,-0.014478959812076676,1,-0.2284519221046533,6.794138883418228,0.1864038049007199,-5.434380902354543,60,0.570038731
1763394222496528511,0.07115192529481554,0.26699730864020316,7.637213499910422,-5.478442595981081,54,-9.533471474712185e-05,0.0,-0.061920064819845716,-0.03719966229311268,-0.024720402526733035,1,-0.16181097682656398,6.453295398000251,0.13268440762301195,-5.239604236267569,60,0.579955584
1763394222506423158,0.14416563609950145,0.21376020985653338,7.3013710804685905,-5.323709878366977,55,-0.00010547698287140001,0.0,-0.07278348291682896,-0.039261498853300464,-0.033521984063528486,1,-0.10114524886664035,5.592596603238068,0.08317108458671257,-4.5845966150664985,60,0.589850231
1763394222516480215,0.21151277144624703,0.16605794709193794,6.734713534674558,-4.770226276459543,56,-0.00011035055588996034,0.0,-0.07160804531572051,-0.03255036375782326,-0.039057681557897246,1,-0.051652703505367076,4.228799022448336,0.04250820878595601,-3.4798187896149635,60,0.599907288
1763394222526425505,0.269334209261636,0.12736628439039288,5.782143781538895,-3.8691662701545058,57,-9.902252678709455e-05,0.0,-0.04744022396291109,-0.013931327293316493,-0.03350889666959459,1,-0.017830655938868973,2.484528723131059,0.014669481485209098,-2.044805451495306,60,0.609852578
1763394222536512159,0.3138959520284529,0.10115861826147492,4.45617427668169,-2.6207666128917966,58,-6.874123319996909e-05,0.0,0.025273965687337262,0.011610390920775603,0.01366357476656166,1,-0.0020478295396299698,0.6924911330982969,0.0016840382912533943,-0.5695211819112384,60,0.619939232
1763394222546495827,0.34409057994490233,0.08639080397552516,3.0194627916449446,-1.4767814285949754,59,0.0,-0.012600851034487139,0.02798548562394356,0.02798548562394356,7.990712976209672e-19,2,0.0,0.0,0.0,0.0,60,0.6299229
1763394222556547115,0.3606266190748768,0.08333312457915051,1.6536039129974478,-0.3057679396374649,60,0.0,-0.02351284187817237,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.639974188
1763394222566486718,0.37008125796255303,0.08514952243801462,0.9454638887676226,0.18163978588641022,61,0.0,-0.026864137744425892,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.649913791
1763394222576589816,0.38675559852308095,0.08285571107855765,1.6674340560527912,-0.2293811359456971,62,0.0,-0.025318625736161032,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.660016889
1763394222586645010,0.42093035854373784,0.07421876825761668,3.417476002065689,-0.8636942820940963,63,0.0,-0.02962218621700958,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.670072083
1763394222596557789,0.45674915219002205,0.0574942041194786,3.5818793646284206,-1.672456413813808,64,0.0,-0.010014223704017486,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.679984862
1763394222606456421,0.4941797228654919,0.033116109041568836,3.7430570675469843,-2.4378095077909765,65,0.0,0.009750396225583935,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.689883494
1763394222616492061,0.5530136176085738,0.0031411378421161394,5.883389474308193,-2.99749711994527,66,0.0,0.0023416212123622826,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.699919134
1763394222626492342,0.6124894100665832,-0.029400898214584602,5.947579245800938,-3.2542036056700736,67,0.0,0.012592692109453615,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.709919415
1763394222636359972,0.681512668009598,-0.06292033572216077,6.902325794301478,-3.351943750757617,68,0.0,0.00883128170644766,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.719787045
1763394222646518887,0.7472953259244379,-0.09428854016805943,6.578265791483995,-3.136820444589866,69,0.0,0.012425361663711727,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.72994596
1763394222656521820,0.8143717882292714,-0.12293914336054694,6.707646230483344,-2.8650603192487507,70,0.0,0.008968613578946474,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.739948893
1763394222666638933,0.8823364536276355,-0.14874109325634607,6.79646653983641,-2.5801949895799132,71,0.0,0.005262343129199931,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.750066006
1763394222676467322,0.9507084836736781,-0.1728068684869834,6.837203004604264,-2.4065775230637327,72,0.0,0.004473278978125793,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.759894395
1763394222686522759,1.0211751254684611,-0.19438908386936296,7.046664179478301,-2.158221538237956,73,0.0,-0.0004104384450632423,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.769949832
1763394222696553202,1.0930702805648382,-0.21134135059362671,7.189515509637712,-1.6952266724263754,74,0.0,-0.01022424974718613,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.779980275
1763394222706465456,1.155272398177291,-0.20499095179029464,6.220211761245276,0.6350398803332075,75,0.0,-0.05422720695860862,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.789892529
1763394222716642445,1.1954758753759853,-0.15646777757693267,4.020347719869433,4.852317421336197,76,0.0,-0.13431801341433694,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.800069518
1763394222726442177,1.217747345501699,-0.07321306208220985,2.227147012571362,8.325471549472283,77,0.0,-0.20692791099401925,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.80986925
1763394222736474587,1.2356428632496999,0.01956103329573229,1.789551774800091,9.277409537794213,78,0.0,-0.2377714629214951,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.81990166
1763394222746635907,1.264526242301247,0.10876838572623192,2.8883379051547253,8.920735243049963,79,0.0,-0.2554192965378338,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.83006298
1763394222756473194,1.319258696663123,0.191904763579328,5.47324543618759,8.31363778530961,80,0.0,-0.2836749956579396,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.839900267
1763394222766686463,1.4026952598599314,0.2706318135263683,8.343656319680836,7.872704994704027,81,0.0,-0.31844264439916736,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.850113536
1763394222776535113,1.5058804445744343,0.3487937042682789,10.318518471450288,7.81618907419106,82,0.0,-0.3515638398715144,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.859962186
1763394222786596289,1.6054751981102038,0.4398939732025021,9.959475353576952,9.110026893422324,83,0.0,-0.3908575414550207,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.870023362
1763394222796751111,1.6299660474018711,0.5972769508097613,2.449084929166734,15.738297760725917,84,0.0,-0.48124914579136757,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.880178184
1763394222806522418,1.5590306128665163,0.6813666602941231,-7.093543453535478,8.408970948436178,85,0.0,-0.21000104675922823,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.889949491
1763394222816654449,1.494371513265175,0.8637205249993649,-6.465909960134142,18.235386470524183,86,0.0,-0.47489283993471815,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.900081522
1763394222826640628,1.4487489736252694,1.0179480696932075,-4.562253963990548,15.422754469384259,87,0.0,-0.4542495349627565,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.910067701
1763394222836588880,1.4439636065633885,1.1362007238746588,-0.47853670618809296,11.825265418145126,88,0.0,-0.4353684967975946,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.920015953
1763394222846402931,1.4867296753434873,1.2303249494564676,4.276606878009881,9.412422558180888,89,0.0,-0.4484372241917935,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,0.929830004
