timestamp (ns),I0,I1,I2,relative_time
1763394174702365398,8.563215147362175,-5.357928994121545,0.8135382563389999,0.005384191
1763394174712390184,8.561274701070811,-5.358237823748805,0.8126566751175399,0.015408977
1763394174722891807,8.560685154287794,-5.3593177340449465,0.8115483287993567,0.0259106
1763394174732971429,8.50409889154359,-5.396562470270269,0.7874075500392205,0.035990222
1763394174742886543,8.56217671314928,-5.433417708718164,0.7927850645537359,0.045905336
1763394174753612041,8.09958634968201,-5.20775358084264,0.7644460677594068,0.056630834
1763394174762878894,7.875951004205264,-5.167932635215764,0.7781488131465172,0.065897687
1763394174772376775,7.672327830555856,-5.1294377089514,0.8090456066508444,0.075395568
1763394174782724380,7.423246048406726,-5.057107667602957,0.845730204824382,0.085743173
1763394174792074680,7.074469086617808,-4.972254024080491,0.8758257918232452,0.095093473
1763394174803941965,6.565210450583628,-4.788848089755255,0.9031862667964852,0.106960758
1763394174812844038,5.885154156833115,-4.545426689145409,0.9096136813454544,0.115862831
1763394174822848796,5.131801056248657,-4.203782488321714,0.9070854306145384,0.125867589
1763394174832944393,4.410308087184865,-3.8334212998274846,0.8984258708596148,0.135963186
1763394174842757463,3.7422668765857394,-3.47793008852695,0.8761919056379623,0.145776256
1763394174852922201,3.153502857576302,-3.148164896356494,0.8514695771492672,0.155940994
1763394174862629413,2.660226488731513,-2.888615851816553,0.8342648520140009,0.165648206
1763394174872914075,2.191408425913064,-2.6017215929144584,0.8084208040826266,0.175932868
1763394174883151769,1.8114569421750888,-2.36497178642182,0.7945148303991698,0.186170562
1763394174892871618,1.4821181169044555,-2.138338175075293,0.7789669549232554,0.195890411
1763394174903649330,1.2077756399208242,-1.93060634268246,0.7641354875033147,0.206668123
1763394174913749933,0.9661696969660604,-1.722111680314934,0.741731010020063,0.216768726
1763394174923087835,0.8099124853731469,-1.6320103819549097,0.7649693590373887,0.226106628
1763394174933476448,0.6565012295382704,-1.5232219571129948,0.7792723774594876,0.236495241
1763394174943583965,0.476888942001357,-1.3034091090845097,0.7303051324235895,0.246602758
1763394174952580928,0.297200995642314,-0.9906357921822344,0.6098788147866151,0.255599721
1763394174962955951,0.1630466754698017,-0.7004310474473636,0.4747422607641563,0.265974744
1763394174973372220,0.0923766802791165,-0.5668914466312208,0.4234485654124832,0.276391013
1763394174982952594,0.0345748383004622,-0.395768674412816,0.3250402874709398,0.285971387
1763394174993205070,0.002001411479567,-0.1355424968717543,0.1226438073150983,0.296223863
1763394175003800868,0.0080772119801612,0.1203662706832889,-0.1195715740602219,0.306819661
1763394175013222694,0.057762281948649,0.3671733051062905,-0.4000072535205619,0.316241487
1763394175023178815,0.1532307026977525,0.589064813377356,-0.7016519020888182,0.326197608
1763394175032443284,0.345625109128126,0.9336748689677736,-1.2198357123733066,0.335462077
1763394175042583227,0.598052789485313,1.208411275940439,-1.7221244622264678,0.34560202
1763394175052797079,0.91740386298558,1.4549083043111344,-2.2548894362902043,0.355815872
1763394175062494039,1.2852961846442013,1.6509681577255295,-2.770816095767972,0.365512832
1763394175072797536,1.6895905421467303,1.7980082814455234,-3.2571884718898,0.375816329
1763394175082566499,2.108146590855452,1.8854731053620453,-3.664603675873076,0.385585292
1763394175092635154,2.5151728078973963,1.920734699929458,-3.9955615814519314,0.395653947
1763394175102542400,2.885435801324088,1.9073711875044448,-4.229214669331398,0.405561193
1763394175112387418,3.207025723161704,1.8611064638961277,-4.364876548628364,0.415406211
1763394175123196363,3.4982099026303346,1.806520300557259,-4.462998569916524,0.426215156
1763394175132488250,3.774508056904051,1.761399777430433,-4.551305150535825,0.435507043
1763394175142900943,4.043365268151312,1.731890503253283,-4.636725204850237,0.445919736
1763394175153037071,4.190545527618651,1.672987740340432,-4.660654202734173,0.456055864
1763394175162827968,4.313547373805861,1.635265390557386,-4.633368395034123,0.465846761
1763394175172377347,4.426212892861194,1.6268823564393693,-4.586469323770082,0.47539614
1763394175182524442,4.326044712057559,1.5694905738983975,-4.421044916535034,0.485543235
1763394175192780494,4.073050199708415,1.4885626901024442,-4.181806522575071,0.495799287
1763394175203189134,3.663465707600507,1.3789013434888544,-3.838229662540949,0.506207927
1763394175212224006,3.1053600846554086,1.2304361944628426,-3.366685025175408,0.515242799
1763394175222485780,2.394174800270475,1.0220234555163068,-2.714071041044185,0.525504573
1763394175232984304,1.513777811583364,0.7132373710521855,-1.8286391932043615,0.536003097
1763394175243567466,0.5585683164258165,0.2975452327999849,-0.7179520173937591,0.546586259
1763394175253335952,-0.420297269775377,-0.2602314719798973,0.5907082718705402,0.556354745
1763394175262899160,-1.4150490536856868,-1.0444216624352491,2.1788316587558,0.565917953
1763394175273317337,-2.241008561735601,-2.032919154642277,3.873699114480493,0.57633613
1763394175283442974,-2.7582718381910736,-3.1759369942502715,5.513665926105546,0.586461767
1763394175293560743,-2.8225251217307004,-4.249953460199593,6.674365113318966,0.596579536
1763394175302856683,-2.3559795647024484,-4.744555200337968,6.738265676833712,0.605875476
1763394175313012838,-1.3407338955115156,-3.6907799437494937,4.797666979316188,0.616031631
1763394175322811365,0.4980536157148157,1.8612734029633,-2.2456977680450763,0.625830158
1763394175332176685,0.2611163469349708,1.2300937222606856,-1.4032648040211553,0.635195478
