timestamp (ns),alpha,phi,alphaD,phiD,k,u_tracking_fb,u_stabilizing_fb,u_ff,u_ilc,u_optimal,phase,alpha_optimal,alphaD_optimal,phi_optimal,phiD_optimal,N_j,relative_time
1763394174797221012,0.901538857007619,2.2378056032974167,-2.9434580484165807,-2.8271517817569425,6,-0.004498885374933171,0.0,-0.05781543734942199,-0.0035752496984623253,-0.05424018765095966,1,0.9146027266135583,-3.673718573183098,2.270933015115193,-3.280905514900725,60,0.100239805
1763394174807023878,0.8666016562279133,2.20743792028914,-3.4937200779705746,-3.0367683008276636,7,-0.004856032881851336,0.0,-0.05362808370128686,-0.003954165122453167,-0.049673918578833694,1,0.8755003197243274,-4.137784935907145,2.2355129933983227,-3.7919274527565068,60,0.110042671
1763394174816964257,0.8280747685165997,2.1717173776214973,-3.852688771131363,-3.5720542667642796,8,-0.004565255882579132,0.0,-0.04919045694363176,-0.004007481813736757,-0.045182975129895005,1,0.8320558331375664,-4.542380458131487,2.1952902260296496,-4.241628578533942,60,0.11998305
1763394174827027530,0.7877757760392312,2.1290333303119957,-4.029899247736846,-4.268404730950159,9,-0.004157961385344646,0.0,-0.04399633584637618,-0.003228987581297316,-0.040767348265078864,1,0.7848554095706292,-4.8892709975006685,2.1508721319856394,-4.631259348841281,60,0.130046323
1763394174836944793,0.7454235252831034,2.0806048620775552,-4.235225075612781,-4.842846823444047,10,-0.0036327605242968187,0.0,-0.03843423977036452,-0.002008090443287832,-0.03642614932707668,1,0.7344662086685445,-5.180466177307754,2.1028512946031066,-4.962498258503007,60,0.139963586
1763394174846954581,0.6999450878944398,2.0297368845083037,-4.547843738866364,-5.086797756925154,11,-0.003192119078962763,0.0,-0.03359197259918374,-0.00143442276935433,-0.032157549829829414,1,0.6814345085147634,-5.418119557277178,2.0518020695907486,-5.237294020345753,60,0.149973374
1763394174856892030,0.6504418385040982,1.9797406514701168,-4.950324939034156,-4.99962330381869,12,-0.0027524946258055405,0.0,-0.029459028294485528,-0.001499978209551723,-0.027959050084933806,1,0.626284641120007,-5.604455631051546,1.9982783685970358,-5.457772955784447,60,0.159910823
1763394174866990531,0.5983825974742287,1.929448864586909,-5.205924102986947,-5.029178688320779,13,-0.0023089617298602165,0.0,-0.02590507210732494,-0.0020763031876678507,-0.023828768919657087,1,0.5695186079113722,-5.741705935256084,1.9428122778779742,-5.626161346718992,60,0.170009324
1763394174876990983,0.5450605149724728,1.878332731807486,-5.332208250175596,-5.111613277942295,14,-0.001990656938351986,0.0,-0.022558342510422973,-0.0027881507138972825,-0.019770191796525692,1,0.5116162683657164,-5.8320600843516655,1.8859134115037817,-5.744717495664452,60,0.180009776
1763394174887008522,0.4922641397254984,1.8245207699488772,-5.279637524697439,-5.381196185860881,15,-0.0019901063430645223,0.0,-0.018950902468897465,-0.003141957273155247,-0.01580894519574222,1,0.45303580528432646,-5.877666167254125,1.8280688256632003,-5.815694179827927,60,0.190027315
1763394174897065541,0.43979724658982905,1.769088932260972,-5.246689313566932,-5.543183768790527,16,-0.0019943014796846487,0.0,-0.015141692307916003,-0.0030902021005240763,-0.012051490207391928,1,0.39421345525062257,-5.8808004472038915,1.769742893852292,-5.841406983875933,60,0.200084334
1763394174906971422,0.3878335105311973,1.7136382195816744,-5.196373605863175,-5.545071267929758,17,-0.0019981014601838493,0.0,-0.011790029170576406,-0.0029101143550117497,-0.008879914815564657,1,0.33555902089989254,-5.844621381422694,1.7113750736518853,-5.824666682754443,60,0.209990215
1763394174916940924,0.3352893044706013,1.6595332014850754,-5.254420606059601,-5.410501809659896,18,-0.0016601723381713522,0.0,-0.010063431663380994,-0.002913181390684559,-0.007150250272696434,1,0.2774354255702912,-5.775867381053776,1.6533685327769874,-5.770433393331373,60,0.219959717
1763394174927132041,0.2826940432074353,1.6063503620973847,-5.259526126316599,-5.318283938769075,19,-0.0014604475999224836,0.0,-0.008739647304340167,-0.0030900399716863773,-0.005649607332653789,1,0.2200982410758642,-5.690176082572058,1.5960504991006954,-5.68999533857682,60,0.230150834
1763394174937088534,0.22995824585063196,1.555234204568357,-5.273579735680333,-5.111615752902776,20,-0.0010813269889273472,0.0,-0.006983620360324603,-0.003185696607562733,-0.0037979237527618693,1,0.16365846950290847,-5.597350245107517,1.5396025385924779,-5.598108517054848,60,0.240107327
1763394174946960692,0.17781058045496864,1.504966269446394,-5.214766539566332,-5.026793512196304,21,-0.0009949828285374417,0.0,-0.004958266498258852,-0.0028767154291741304,-0.002081551069084722,1,0.10817528021856634,-5.498284474161657,1.4841104632261257,-5.499111369630365,60,0.249979485
1763394174957045634,0.1260133888678363,1.4551827070064787,-5.179719158713233,-4.978356243991522,22,-0.0009404410835946477,0.0,-0.00413152103581703,-0.003753203669645126,-0.0003783173661719038,1,0.05371668539589576,-5.392675973611066,1.429640660655922,-5.393739240080939,60,0.260064427
1763394174967022413,0.0760866158141742,1.4044485157556488,-4.992677305366211,-5.07341912508299,23,-0.0014177543210603363,0.0,-0.002758462534749502,-0.0040295329470001195,0.0012710704122506173,1,0.0003429606428347722,-5.281348613654355,1.3762542237089492,-5.282560856743585,60,0.270041206
1763394174976934938,0.025672216412359672,1.3536055220068708,-5.041439940181452,-5.084299374877799,24,-0.0013843723664911166,0.0,-0.0009743954469294243,-0.003843719588556815,0.0028693241416273907,1,-0.05189102810192406,-5.164824091634146,1.3240060930477975,-5.166184633987556,60,0.279953731
1763394174987092939,-0.02302192538621426,1.3029200000309038,-4.869414179857393,-5.0685521975966985,25,-0.001640116807406807,0.0,0.0010609069347433378,-0.0033474836851892786,0.004408390619932616,1,-0.10293638608525861,-5.043705242487876,1.272945287380497,-5.045202174147953,60,0.290111732
1763394174997211099,-0.07133919783207877,1.2537260851389946,-4.831727244586451,-4.919391489190916,26,-0.0014346812299082443,0.0,0.0030742677407557223,-0.002818019285988085,0.005892287026743807,1,-0.15275008583658994,-4.918581064092797,1.2231149198198454,-4.92019957605059,60,0.300229892
1763394175006951929,-0.11817467110533426,1.2056918358709825,-4.683547327325549,-4.803424926801214,27,-0.0014445511295773771,0.0,0.005095439285911673,-0.0021828998888740636,0.007278339174785737,1,-0.2012947196700952,-4.789955038065333,1.1745522619046347,-4.791761907360308,60,0.309970722
1763394175017044682,-0.16814924559119113,1.1591526656366322,-4.997457448585686,-4.653917023435028,28,-0.0006893332529124847,0.0,0.007700678022902935,-0.0009737209040777689,0.008674398926980704,1,-0.24853908405830846,-4.658707338527723,1.127289025599265,-4.6604019595723125,60,0.320063475
1763394175027074867,-0.21594222298088517,1.1124132397961868,-4.7792977389694045,-4.673942584044544,29,-0.0009574595442923142,0.0,0.011500610825417349,0.0006006092022677567,0.010900001623149592,1,-0.2944582983077005,-4.524783151135742,1.0813513064333957,-4.526775353218017,60,0.33009366
1763394175036871054,-0.2628613926461524,1.0654889970492083,-4.691916966526721,-4.692424274697848,30,-0.0010046955241257535,0.0,0.0159912286973406,0.002559604990870005,0.013431623706470597,1,-0.33898391323905375,-4.377056787356263,1.036753374366714,-4.392867305507309,60,0.339889847
1763394175047095708,-0.3085922213024891,1.0179784553206077,-4.573082865633671,-4.751054172860059,31,-0.0010865377725451262,0.0,0.020599079626520096,0.004716983688852335,0.01588209593766776,1,-0.38190020311714584,-4.200888863918443,0.9934886213786865,-4.260271499505513,60,0.350114501
1763394175056890940,-0.353567387253779,0.9709513563286278,-4.4975165951289915,-4.702709899197988,32,-0.0009006939787485502,0.0,0.025045322526082443,0.006801586553570928,0.018243735972511516,1,-0.42288111038528686,-3.9894657647329312,0.9515437539843573,-4.1287442110490105,60,0.359909733
1763394175066929481,-0.397239969692175,0.9250931334525556,-4.3672582438396,-4.585822287607222,33,-0.0006527453190405094,0.0,0.029252754939323403,0.008737042383622906,0.020515712555700498,1,-0.4615644467824609,-3.74129549626694,0.9109129475753543,-3.9973008743533565,60,0.369948274
1763394175076933874,-0.43985321814377887,0.8800311402907968,-4.261324845160385,-4.506199316175885,34,-0.0003880981491259039,0.0,0.03315094107515905,0.010454788146116339,0.02269615292904271,1,-0.49758206732745963,-3.45634900802132,0.8715995303148885,-3.865183741094103,60,0.379952667
1763394175086935471,-0.48058973060941196,0.83631510294197,-4.073651246563309,-4.371603734882679,35,-0.0001389596621447137,0.0,0.03656706486305977,0.011785461543106909,0.024781603319952862,1,-0.5305675624924534,-3.1349094693893025,0.833611720473011,-3.7322084882662216,60,0.389954264
1763394175097083145,-0.5185827466895501,0.7933717566416034,-3.7993016080138107,-4.294334630036656,36,-1.3725587692690758e-05,0.0,0.03964245653895479,0.012876376229771133,0.026766080309183655,1,-0.560157446335137,-2.777253277971963,0.7969559965232714,-3.5989289819441956,60,0.400101938
1763394175106917063,-0.5537742108759911,0.7515256432720907,-3.5191464186441035,-4.184611336951272,37,0.00014218171643687295,0.0,0.042376585435062196,0.013737566747087085,0.02863901868797511,1,-0.5859906050820443,-2.3835736958032054,0.7616291164290758,-3.4667537397424444,60,0.409935856
1763394175116882863,-0.5847557688114926,0.7108769643740713,-3.0981557935501502,-4.0648678898019375,38,0.00019574558995159852,0.0,0.04471572191072819,0.014334243732736639,0.03038147817799155,1,-0.6077074659108567,-1.953989308153616,0.7276090325318162,-3.3380549895785263,60,0.419901656
1763394175127080890,-0.6115839092436095,0.6707069728532848,-2.68281404321169,-4.0169991520786485,39,0.00022750793720931585,0.0,0.04668958865001857,0.014713724912572116,0.03197586373744645,1,-0.6249487210283223,-1.488343018771296,0.6948435414018715,-3.2166568236959105,60,0.430099683
1763394175137135132,-0.6326777722363661,0.63172955214076,-2.109386299275662,-3.8977420712524857,40,0.00020742630132632763,0.0,0.04827809237834537,0.01487585438781573,0.03340223799052964,1,-0.6373536488935668,-0.9868246951421276,0.6632366769581867,-3.1070498905528785,60,0.440153925
1763394175146955478,-0.6488698160073605,0.5931285403811013,-1.6192043770994369,-3.8601011759658688,41,0.000221775140973785,0.0,0.04949813582670989,0.014876512099645316,0.03462162372706457,1,-0.6445654604339318,-0.44968347794266633,0.632644423367739,-3.0148392743983963,60,0.449974271
1763394175156875408,-0.6593327879906847,0.5546614907182517,-1.0462971983324243,-3.846704966284964,42,0.000205057270828122,0.0,0.050240961109532724,0.01466371260601568,0.035577248503517046,1,-0.6462279916611327,0.12307137786037896,0.6028575279025795,-2.9473267160018586,60,0.459894201
1763394175166878932,-0.663469622931375,0.5167030629770242,-0.41368349406902816,-3.7958427741227485,43,0.00019337997789098835,0.0,0.05038425154970482,0.014195785118576928,0.03618846643112789,1,-0.6419858034307883,0.7312738766474269,0.5735865311298733,-2.9132539734638723,60,0.469897725
1763394175177018780,-0.6612016579829012,0.4784594805524226,0.22679649484738107,-3.8243582424601574,44,0.00017937138597627782,0.0,0.04970832461246175,0.01336580405275905,0.036342520559702704,1,-0.6314869567982996,1.3743457103242185,0.5444475712874516,-2.9227418135572454,60,0.480037573
1763394175186933669,-0.6516400616025744,0.4395941458972633,0.9561596380326831,-3.886533465515929,45,0.0001510174924255057,0.0,0.047974343948855434,0.012089331782894001,0.03588501216596143,1,-0.614389020507054,2.050886290456552,0.5149496863313581,-2.987027347640099,60,0.489952462
1763394175197040916,-0.6355796882624176,0.39990011122025493,1.6060373340156753,-3.9694034677008383,46,0.00015761428113634433,0.0,0.04491860373137672,0.010307739937251986,0.03461086379412473,1,-0.5903705242082713,2.757963878455313,0.48448652744561754,-3.1178031990761177,60,0.500059709
1763394175206819415,-0.6118924181300682,0.35809738357665677,2.368727013234939,-4.180272764359816,47,0.00013473045129206885,0.0,0.04014311341418769,0.007882612860851155,0.032260500553336534,1,-0.5591519375374281,3.48986659748577,0.4523380197099197,-3.325815717921186,60,0.509838208
1763394175216945530,-0.5807201690326194,0.3135229193483147,3.1172249097448868,-4.457446422834205,48,0.00012062001403425986,0.0,0.03324456535913002,0.004713113086155918,0.0285314522729741,1,-0.5205334479259854,4.235901034926733,0.4176920593326741,-3.6181348114415766,60,0.519964323
1763394175226965597,-0.5430350980533654,0.26554187782115685,3.7685070979254,-4.798104152715787,49,0.0001209982761863366,0.0,0.02385665095546471,0.0007332431633428617,0.02312340779212185,1,-0.47446206618247616,4.97658986112781,0.37970384479360575,-3.993167305657475,60,0.52998439
1763394175237027053,-0.4981315391901481,0.214018281000053,4.490355886321728,-5.152359682110386,50,0.0001086043886681364,0.0,0.012254849186920816,-0.003584504076476878,0.015839353263397693,1,-0.4211480410192652,5.677464128661041,0.3376212268712481,-4.43222884673507,60,0.540045846
1763394175247049257,-0.4473162132315699,0.1578838982082479,5.081532595857818,-5.6134382791805075,51,9.364770320394201e-05,0.0,-0.0016772852609055486,-0.008425206206700049,0.0067479209457945,1,-0.36125699155718877,6.2801810998042,0.2910145717325441,-4.887102239035152,60,0.55006805
1763394175256887072,-0.3905276895787333,0.09735821352320334,5.678852365283659,-6.052568468504457,52,6.191250560357931e-05,0.0,-0.01767108505521115,-0.014012944753954423,-0.003658140301256728,1,-0.29619567724263957,6.693543437319833,0.24014124549415816,-5.266601602419095,60,0.559905865
1763394175266946001,-0.3317808938941144,0.03409379592341363,5.874679568461888,-6.32644175997897,53,3.942960981432068e-05,0.0,-0.03436187564084038,-0.0198829158287637,-0.014478959812076676,1,-0.2284519221046533,6.794138883418228,0.1864038049007199,-5.434380902354543,60,0.569964794
1763394175276973050,-0.27243856686919127,-0.03061945712200216,5.934232702492315,-6.47132530454158,54,-1.1631787727462968e-07,0.0,-0.04990709277430939,-0.025186690247576353,-0.024720402526733035,1,-0.16181097682656398,6.453295398000251,0.13268440762301195,-5.239604236267569,60,0.579991843
1763394175287060872,-0.2148849050329636,-0.094311155651151,5.755366183622767,-6.369169852914884,55,-4.0840217959503265e-05,0.0,-0.06140986552940554,-0.027887881465877052,-0.033521984063528486,1,-0.10114524886664035,5.592596603238068,0.08317108458671257,-4.5845966150664985,60,0.590079665
1763394175296927554,-0.16491778853437122,-0.1525746254488642,4.996711649859237,-5.826346979771318,56,-5.993276566788773e-05,0.0,-0.06376083364745382,-0.024703152089556566,-0.039057681557897246,1,-0.051652703505367076,4.228799022448336,0.04250820878595601,-3.4798187896149635,60,0.599946347
1763394175306855691,-0.1237519400430114,-0.20334402663134998,4.1165848491359815,-5.076940118248579,57,-6.933703920905098e-05,0.0,-0.04683248586034229,-0.013323589190747703,-0.03350889666959459,1,-0.017830655938868973,2.484528723131059,0.014669481485209098,-2.044805451495306,60,0.609874484
1763394175316874854,-0.09293087721752719,-0.24382369945866506,3.082106282548422,-4.047967282731507,58,-5.745668917646222e-05,0.0,0.015863476002198444,0.0021999012356367837,0.01366357476656166,1,-0.0020478295396299698,0.6924911330982969,0.0016840382912533943,-0.5695211819112384,60,0.619893647
1763394175326880177,-0.08311589878764301,-0.2723537658600696,0.9814978429884171,-2.853006640140454,59,-1.786548718893786e-05,0.0,0.012951817887811445,0.012951817887811445,7.990712976209672e-19,1,-2.0103537732204585e-18,6.770835706443634e-19,-2.9373578772799134e-18,7.347367135371541e-19,60,0.62989897
1763394175337032267,-0.08455879424877168,-0.29046581211881317,-0.14428954611286626,-1.8112046258743575,60,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,60,0.64005106
