timestamp (ns),tx_act,ty_act,tz_act,qx_act,qy_act,qz_act,qw_act,tx_pend,ty_pend,tz_pend,qx_pend,qy_pend,qz_pend,qw_pend,alpha,phi,alphaD,phiD,k,u_tracking_fb,u_stabilizing_fb,u_ff,u_ilc,u_optimal,phase,alpha_optimal,alphaD_optimal,phi_optimal,phiD_optimal,N_j,relative_time
1763394261116167280,-0.0004465273087503,0.1001588371439745,0.1064675795910102,0.5516952846440798,0.8340154663000513,-0.0069365448402901,0.0015489414044292,0.0012778946830437,0.1049808804650992,0.2765911177001027,0.9544593334860249,-0.2970199277889507,0.0007623997397905,0.0280350131852382,-0.010015895193646637,0.00013492675487045656,0.22369094005648282,-0.11678718124003891,1033,0.0,6.158393382473199e-05,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.369828295
1763394261126160135,-0.0002125674337237,0.100127175924634,0.1064779363876752,0.552571759615969,0.8334277620347802,-0.0078487559690507,0.0010064662676312,0.0016847837450725,0.1049629395661363,0.2765809576979584,0.954424849307146,-0.2971611448489548,0.0008421700991264,0.0277083338837645,-0.008089269981647489,-0.00020452045411102973,0.19266252119991487,-0.03394472089814863,1034,0.0,-0.0014603023704825775,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.37982115
1763394261136120939,3.667181543614325e-05,0.1000894442784225,0.1063929267454219,0.5534602174758305,0.8328385960206456,-0.0078416836496794,-0.0004106671458653,0.0021263196738909,0.1048660695808915,0.2765797233699426,0.9542675958408854,-0.2976379605944667,0.0014314618689052,0.0279812590521092,-0.00572136007603378,-0.0011408337466687572,0.23679099056137087,-0.09363132925577274,1035,0.0,-0.0004338458435908534,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.389781954
1763394261146191254,0.0003054082876238,0.1001008289341362,0.1064007135519368,0.5533955408456351,0.8328761194827433,-0.0083061650045635,-0.0013238543919039,0.0026022120136703,0.1048190189282646,0.2765788296201224,0.954535949252614,-0.2968327232800443,0.0016655908615851,0.0273620500263672,-0.0036868780565683917,-0.0020033117252108035,0.20344820194653881,-0.08624779785420464,1036,0.0,-8.186531173174022e-05,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.399852269
1763394261156170461,0.0006064283466536,0.1000784376218445,0.1064032342183991,0.553445552189611,0.8328313466029573,-0.0091693351921512,-0.002427379075338,0.0030973544574117,0.1047562348706221,0.2765676506210418,0.9543677800936926,-0.2973503016747271,0.0022483604371098,0.0275659806343001,-0.0008921487688985513,-0.0029664707743403025,0.27947292876698404,-0.09631590491294989,1037,0.0,-0.0005879988336295965,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.409831476
1763394261166240295,0.0009351749063107,0.1000786722941784,0.10639687988699,0.5534860899089667,0.832793327324849,-0.009854000764829,-0.0033646559136102,0.0036570355571179,0.1047578019410885,0.2765615716540758,0.9543810883547684,-0.2973786239108907,0.0024640392997511,0.0267697729157745,0.0014279106182245316,-0.0038523830096208554,0.2320059387123083,-0.08859122352805528,1038,0.0,-7.384257385559603e-05,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.41990131
1763394261176194200,0.0012656704578753,0.1000987383683214,0.1063727360712747,0.5533356778481994,0.8328742853550745,-0.0106501613337706,-0.0051600850877024,0.0042356541712965,0.1047325637070132,0.276549573142235,0.9543768582348956,-0.2974165106362456,0.0031363645039068,0.0264271618670768,0.0052981195146631875,-0.005339701238511987,0.3870208896438656,-0.14873182288911313,1039,0.0,-0.00025305520008304895,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.429855215
1763394261186158200,0.0016622785113328,0.1000494104877674,0.1063740847008122,0.5534091366448535,0.8328058229602967,-0.0116280485151507,-0.0061300252161221,0.0048832659256665,0.1046534667163503,0.2765314055610877,0.9545002009895162,-0.2970399266201836,0.0038195440559645,0.0261162667250446,0.007997855508815838,-0.006851475435902914,0.26997359941526505,-0.15117741973909268,1040,0.0,0.001410311993413634,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.439819215
1763394261196199009,0.0020612545580594,0.1000520277114439,0.106366925990268,0.553363266059035,0.8328107326346368,-0.0123175356371977,-0.0079785776215753,0.0055664244035566,0.1045956233705199,0.276518418665522,0.9542553928072984,-0.2978431014597669,0.004629331407503,0.0257818056337241,0.011840125819165548,-0.008554792684405444,0.38422703103497097,-0.17033172485025302,1041,0.0,0.0007807747861328,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.449860024
1763394261206177572,0.0025083935927511,0.1000232010287551,0.1063375783077479,0.5533693549011469,0.8327741515124812,-0.0133892765166457,-0.0095024682749412,0.0062870023799218,0.1045682478561121,0.2764895995352432,0.954266572509231,-0.2978236545506524,0.0055344489954687,0.0254115968780952,0.015565778075200778,-0.01050656661454379,0.37256522560352306,-0.19517739301383452,1042,0.0,0.0017997555882613074,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.459838587
