timestamp (ns),I0,I1,I2,relative_time
1763394250748260946,0.0,-0.1800000071525573,0.0900000035762786,0.001921961
1763394250758228007,0.0450000017881393,0.0,0.0450000017881393,0.011889022
1763394250768272173,0.0450000017881393,0.1800000071525573,-0.0450000017881393,0.021933188
1763394250778245519,0.1800000071525573,-0.0900000035762786,-0.1800000071525573,0.031906534
1763394250788242053,-0.135000005364418,0.0900000035762786,0.1800000071525573,0.041903068
1763394250798230346,7.739999771118164,-4.724999904632568,0.675000011920929,0.051891361
1763394250808236727,8.1899995803833,-5.130000114440918,0.675000011920929,0.061897742
1763394250818158321,8.145000457763672,-5.175000190734863,0.7200000286102295,0.071819336
1763394250828217293,8.324999809265137,-5.21999979019165,0.7649999856948853,0.081878308
1763394250838163332,8.324999809265137,-5.085000038146973,0.9900000095367432,0.091824347
1763394250848231942,8.1899995803833,-5.21999979019165,0.7649999856948853,0.101892957
1763394250858248102,8.234999656677246,-5.400000095367432,0.8999999761581421,0.111909117
1763394250868281861,8.1899995803833,-5.489999771118164,0.8999999761581421,0.121942876
1763394250878249970,8.1899995803833,-5.400000095367432,0.7649999856948853,0.131910985
1763394250889206131,7.829999923706055,-5.400000095367432,0.8999999761581421,0.142867146
1763394250898146656,7.199999809265137,-5.085000038146973,1.034999966621399,0.151807671
1763394250908204232,6.389999866485596,-4.545000076293945,1.034999966621399,0.161865247
1763394250918365103,5.534999847412109,-4.320000171661377,0.9449999928474426,0.172026118
1763394250928265116,4.724999904632568,-3.9600000381469727,0.8100000023841858,0.181926131
1763394250938207522,3.9600000381469727,-3.375,0.7649999856948853,0.191868537
1763394250948230596,3.240000009536743,-3.3299999237060547,0.7649999856948853,0.201891611
1763394250958640315,2.700000047683716,-2.8350000381469727,0.7649999856948853,0.21230133
1763394250968208718,2.2950000762939453,-2.4749999046325684,0.8999999761581421,0.221869733
1763394250978173055,1.8899999856948853,-2.2950000762939453,0.8550000190734863,0.23183407
1763394250988188306,1.4850000143051147,-2.25,0.9900000095367432,0.241849321
1763394250998171850,1.6200000047683716,-2.5199999809265137,0.9900000095367432,0.251832865
1763394251008290467,0.8100000023841858,-1.5299999713897705,0.4950000047683716,0.261951482
1763394251018101850,0.9900000095367432,-1.7549999952316284,0.8550000190734863,0.271762865
1763394251028247078,0.5849999785423279,-1.8450000286102293,1.034999966621399,0.281908093
1763394251038216722,0.675000011920929,-1.5299999713897705,0.8999999761581421,0.291877737
1763394251048208507,0.5400000214576721,-1.2599999904632568,0.5849999785423279,0.301869522
1763394251058174590,0.0450000017881393,-1.4850000143051147,1.034999966621399,0.311835605
1763394251068358440,0.2249999940395355,-0.9449999928474426,0.675000011920929,0.322019455
1763394251078242249,0.1800000071525573,-0.8550000190734863,0.5849999785423279,0.331903264
1763394251088317634,0.0900000035762786,-0.5849999785423279,0.1800000071525573,0.341978649
1763394251098180072,0.0450000017881393,-0.0450000017881393,0.2249999940395355,0.351841087
1763394251108179120,-0.0450000017881393,-0.0450000017881393,-0.1800000071525573,0.361840135
1763394251118246963,0.0450000017881393,0.4050000011920929,-0.5849999785423279,0.371907978
1763394251128242100,0.135000005364418,0.9900000095367432,-1.034999966621399,0.381903115
1763394251138178360,0.270000010728836,1.5299999713897705,-1.8450000286102293,0.391839375
