timestamp (ns),I0,I1,I2,relative_time
1763394250752856016,8.244763454045955,-5.099297280099624,0.7843483118306267,0.006517031
1763394250762729406,8.245686214247332,-5.099701803714613,0.7843837966663615,0.016390421
1763394250772201776,8.247533129305161,-5.097686943311553,0.7856094580172337,0.025862791
1763394250781886577,8.233201889859606,-5.103245132430142,0.78140679706742,0.035547592
1763394250792102336,8.230167638044621,-5.147800952573495,0.769162457963964,0.045763351
1763394250801915645,8.080122174347114,-5.124196059769909,0.7609298216537166,0.05557666
1763394250812171697,8.168505070861006,-5.340302325325445,0.7841634866021013,0.065832712
1763394250822473287,8.190773722620836,-5.473380613076883,0.8250547817122525,0.076134302
1763394250832113504,8.004657008451966,-5.42518004921735,0.8642592175178164,0.085774519
1763394250841442108,7.7012415827067855,-5.298140283948557,0.9016451594669606,0.095103123
1763394250852950811,7.149089364305207,-5.055146219960096,0.917804544029218,0.106611826
1763394250862280607,6.373833561917921,-4.724632212063649,0.9118748063778422,0.115941622
1763394250872133970,5.485839148841568,-4.3298459768635,0.885309363459336,0.125794985
1763394250882420778,4.628066191532416,-3.902013396796937,0.8518294873662161,0.136081793
1763394250892350196,3.887154501103675,-3.4754552995406742,0.8226473611079272,0.146011211
1763394250901741981,3.072624969983905,-3.1879766269006624,0.7164275503301462,0.155402996
1763394250912184238,2.732958787926247,-2.772042375301491,0.7686121194094008,0.165845253
1763394250922229290,2.2910320764554277,-2.537081246319542,0.7508396928558148,0.175890305
1763394250932224035,1.9276020618615213,-2.3407516338329257,0.7453331852304497,0.18588505
1763394250941899776,1.6243679891463014,-2.1792042147177875,0.7467871211514414,0.195560791
1763394250952210664,1.5603365570614205,-2.3379285598657367,0.8376938626554167,0.205871679
1763394250961727857,0.9696586108331396,-1.5814213652250648,0.6364798825958399,0.215388872
1763394250971574783,0.9492729161065444,-1.7168480398122987,0.7503864981867236,0.225235798
1763394250982583284,0.9154638756535448,-1.89029475623448,0.8780411714824518,0.236244299
1763394250992261409,0.6617590881381713,-1.5687060950184353,0.7950579191495617,0.245922424
1763394251002338409,0.44387323667955,-1.2201960340264677,0.6865993568580419,0.255999424
1763394251011953830,0.4125118605588659,-1.3885267925833484,0.8462485358744257,0.265614845
1763394251021795749,0.2094590797490602,-0.8853849827115318,0.5983396332394663,0.275456764
1763394251031970977,0.1296179059676064,-0.7585302135829035,0.5619718550918366,0.285631992
1763394251042615652,0.047663988550296,-0.4576955831542141,0.3713212209029907,0.296276667
1763394251051815748,0.0039625718462848,-0.1187333408856784,0.1053598626744129,0.305476763
1763394251061947345,0.0107969791712584,0.2476987695626337,-0.240227134602857,0.31560836
1763394251071976661,0.0757142487304773,0.5833894136325709,-0.6184441740596303,0.325637676
1763394251081816673,0.2305103911798871,1.0354259859393111,-1.202067892349886,0.335477688
1763394251092215061,0.48513174535725,1.4877121387220595,-1.8842267784308253,0.345876076
1763394251102359294,0.8386094329437767,1.919866913421105,-2.658337267031284,0.356020309
1763394251112359762,1.2853284454575535,2.2964025784612065,-3.420962340228731,0.366020777
1763394251123650074,1.930938286180583,2.3116658414356293,-3.986235232575149,0.377311089
1763394251132255315,2.169488678070111,2.597251764268449,-4.478699431819741,0.38591633
