time,alpha,phi,alphaD,phiD,attempt_ix,current_k
0.0,0.9848247177618432,2.3493464528644004,-0.5467322353833515,0.0020565207662137,1,-4
0.00515584,0.9844832303417268,2.348836618402899,-0.0759244980870008,-0.0981998878934353,1,-3
0.010163456,0.9855139325596808,2.349304986124934,0.2015954687110699,0.0966905280069214,1,-3
0.01480832,0.9857238997617408,2.350372927071799,0.0435987900763647,0.1907356295255978,1,-3
0.019814912,0.9870796266717176,2.3492550838540085,0.2696418990632136,-0.2313750444692419,1,-2
0.025145088,0.9874331312450936,2.348664854658665,0.0742593819832296,-0.1540862629172259,1,-1
0.030012672,0.9879047656439884,2.3476536107217023,0.093875570757603,-0.194526755166929,1,-1
0.034710528,0.9889878894316304,2.348335235358453,0.2157204469877238,0.1376049588498162,1,-1
0.040158208,0.9936406182887372,2.346973693087166,0.9185950802188092,-0.2405935267643245,1,0
0.044896768,0.994391264262387,2.348042818183947,0.1636502182568314,0.1613058993657522,1,0
0.049612288,0.9930881801657612,2.3513894483762536,-0.2583824187871217,0.5348345234751718,1,1
0.054575872,0.9930150814036732,2.355030601875177,-0.0163293845428145,0.6911201240685954,1,1
0.059823104,0.9922525492386756,2.3564184615645383,-0.150222195789238,0.4236571474176072,1,2
0.064919808,0.9906592414778445,2.357749715633396,-0.3155451020875691,0.2764626708443805,1,2
0.07181056,0.9901369058736428,2.353808913639724,-0.1053191081464454,-0.76974379613334,1,3
0.07465344,0.9875765587200478,2.347491885217897,-0.5057935738307039,-1.7530362704957694,1,3
0.079919104,0.9857632628797564,2.3547531126481123,-0.3651301285256276,1.192091077164751,1,4
0.084983552,0.961729308418654,2.3517879534824853,-4.73747792022118,-0.3529881753753821,1,4
0.09005056,0.9704202933386752,2.344261344859965,1.2260909266090856,-1.217423330092605,1,5
0.09491072,0.9680146051677652,2.34168402550145,-0.4505748971648859,-0.4711832841221078,1,5
0.10007936,0.963558105908374,2.3376636290680595,-0.8835929179303982,-0.8271187280212089,1,6
0.105151232,0.953456465670715,2.3301169328573,-1.999286004792467,-1.651500298917706,1,7
0.1098496,0.9457734353991448,2.321283402983331,-1.5399980643155873,-1.3978184066396435,1,7
0.114913024,0.9369047728529142,2.3089854832638084,-1.7712253822933892,-2.360470286292086,1,7
0.120089088,0.9300077903705604,2.304671659001595,-1.387068328141419,-1.0984205359063044,1,8
0.124948224,0.9205153706523372,2.28884941876967,-1.8874395298750104,-3.1613536668299806,1,8
0.1302336,0.9087368068483388,2.2723184588304632,-2.2510505398448863,-2.998455650121736,1,9
0.136169728,0.8999162313999859,2.2543076426836346,-1.7684225907721065,-2.660682685727989,1,10
0.139678464,0.8894126836550019,2.245256303161302,-2.097396369849214,-2.485968805696891,1,10
0.144972032,0.8742134633462592,2.229228427548841,-3.0235816033120004,-3.604596646382425,1,10
0.149724416,0.8604800187208479,2.2129271056285447,-2.7525757011778933,-3.5163149404424576,1,11
0.15488768,0.8409067094413346,2.1921396812253384,-3.8947123679085047,-4.075557558257545,1,11
0.159751168,0.8193644048970173,2.171309439797473,-4.3051534322332285,-3.524394393359144,1,12
0.164825856,0.8015023186258452,2.1505883717160934,-3.576807546467468,-4.178943730262238,1,12
0.16979072,0.7842773567272252,2.129944683042726,-3.4473030589887563,-4.511561064336982,1,13
0.175042816,0.7615639618645006,2.107967130960873,-4.52547486159841,-4.642584612146753,1,14
0.179859456,0.7343305019274723,2.0877024175462444,-5.431363217313672,-4.0577406389136215,1,14
0.184772096,0.7179054870617606,2.0648315427603063,-3.32524867843675,-4.4421500847032735,1,14
0.189859584,0.6939215569086713,2.0412803223523377,-4.7711225765392165,-4.662504957719413,1,15
0.194867968,0.6701515867004051,2.0192050889725843,-4.754484664457309,-3.9849058660194703,1,15
0.19983488,0.647331069826825,1.997288089441819,-4.567792645815574,-4.941042556812899,1,16
0.204670976,0.6218949741901357,1.9750053875777205,-5.076750719561311,-4.542833122794457,1,16
0.209411584,0.5928943316984282,1.9492351379482376,-5.795133293639926,-4.783355987272732,1,17
0.214479104,0.5699481801319899,1.924225677841252,-4.601420358941801,-4.557101719664834,1,17
0.21974656,0.554008767692863,1.902928172572285,-3.202312531491493,-4.684745570510141,1,18
0.224988672,0.5269753576272984,1.8786326328036915,-5.370917511370166,-4.904087493514624,1,18
