timestamp (ns),I0,I1,I2,relative_time
1763394140768245862,-0.1800000071525573,-0.1800000071525573,-0.135000005364418,0.00107673
1763394140778224726,0.135000005364418,0.135000005364418,0.1800000071525573,0.011055594
1763394140788275247,-0.0450000017881393,-0.0450000017881393,0.0,0.021106115
1763394140798512666,0.135000005364418,0.135000005364418,0.0450000017881393,0.031343534
1763394140808341091,0.0450000017881393,0.135000005364418,0.0,0.041171959
1763394140818477238,8.234999656677246,-5.130000114440918,0.8999999761581421,0.051308106
1763394140828280101,8.640000343322754,-5.355000019073486,0.9449999928474426,0.061110969
1763394140838218736,8.729999542236328,-5.309999942779541,0.9449999928474426,0.071049604
1763394140848213244,8.774999618530273,-5.355000019073486,0.8550000190734863,0.081044112
1763394140858196858,8.774999618530273,-5.489999771118164,1.034999966621399,0.091027726
1763394140868208338,8.414999961853027,-5.309999942779541,0.8999999761581421,0.101039206
1763394140878271640,8.145000457763672,-5.130000114440918,0.7649999856948853,0.111102508
1763394140888276346,7.784999847412109,-5.085000038146973,0.8999999761581421,0.121107214
1763394140898564819,7.559999942779541,-4.90500020980835,0.675000011920929,0.131395687
1763394140908479777,7.110000133514404,-4.90500020980835,0.8550000190734863,0.141310645
1763394140918505086,6.704999923706055,-4.679999828338623,0.9900000095367432,0.151335954
1763394140928264367,6.164999961853027,-4.320000171661377,0.8999999761581421,0.161095235
1763394140938236038,5.489999771118164,-4.184999942779541,0.9449999928474426,0.171066906
1763394140948235994,4.679999828338623,-3.869999885559082,0.8999999761581421,0.181066862
1763394140958334916,4.09499979019165,-3.690000057220459,0.8999999761581421,0.191165784
1763394140968358688,3.2850000858306885,-3.4649999141693115,0.8550000190734863,0.201189556
1763394140978182992,2.924999952316284,-2.924999952316284,0.8550000190734863,0.21101386
1763394140988234980,2.2950000762939453,-2.609999895095825,0.9900000095367432,0.221065848
1763394140998300728,1.8450000286102293,-2.609999895095825,0.7649999856948853,0.231131596
1763394141008508324,1.6200000047683716,-2.069999933242798,0.8100000023841858,0.241339192
1763394141018167032,1.2599999904632568,-1.934999942779541,0.6299999952316284,0.2509979
1763394141028205681,1.034999966621399,-1.6200000047683716,0.8100000023841858,0.261036549
1763394141038293289,0.675000011920929,-1.440000057220459,0.5849999785423279,0.271124157
1763394141048194489,0.6299999952316284,-1.3049999475479126,0.4950000047683716,0.281025357
1763394141058237747,0.449999988079071,-1.215000033378601,0.675000011920929,0.291068615
1763394141068008133,0.2249999940395355,-1.0800000429153442,0.675000011920929,0.300839001
1763394141078034140,0.2249999940395355,-1.0800000429153442,0.4950000047683716,0.310865008
1763394141088233006,0.0450000017881393,-0.6299999952316284,0.449999988079071,0.321063874
1763394141098212219,-0.1800000071525573,-0.449999988079071,0.1800000071525573,0.331043087
1763394141108324690,-0.0450000017881393,-0.0900000035762786,0.0450000017881393,0.341155558
1763394141118231338,0.1800000071525573,0.1800000071525573,-0.1800000071525573,0.351062206
1763394141128242957,-0.2249999940395355,0.6299999952316284,-0.675000011920929,0.361073825
1763394141138236348,0.1800000071525573,0.7649999856948853,-0.675000011920929,0.371067216
1763394141148323747,0.4050000011920929,0.9900000095367432,-1.3049999475479126,0.381154615
1763394141158327335,0.1800000071525573,1.350000023841858,-1.7100000381469729,0.391158203
1763394141168180693,0.4950000047683716,1.5750000476837158,-2.069999933242798,0.401011561
1763394141178011213,0.9900000095367432,1.8450000286102293,-2.744999885559082,0.410842081
1763394141188239342,1.215000033378601,2.069999933242798,-3.015000104904175,0.42107021
1763394141198549396,1.6649999618530271,2.2049999237060547,-3.734999895095825,0.431380264
1763394141208421681,2.069999933242798,2.25,-4.050000190734863,0.441252549
1763394141218280976,2.2049999237060547,2.25,-4.364999771118164,0.451111844
1763394141228296297,2.5199999809265137,2.2049999237060547,-4.679999828338623,0.461127165
1763394141238209720,2.789999961853028,2.384999990463257,-4.949999809265137,0.471040588
1763394141248197593,3.059999942779541,2.3399999141693115,-5.039999961853027,0.481028461
1763394141258186375,3.240000009536743,2.3399999141693115,-5.039999961853027,0.491017243
1763394141268051955,3.3299999237060547,2.3399999141693115,-5.175000190734863,0.500882823
1763394141278034381,3.555000066757202,2.25,-5.175000190734863,0.510865249
1763394141288228707,3.4649999141693115,2.069999933242798,-5.085000038146973,0.521059575
1763394141298215742,3.4649999141693115,2.069999933242798,-5.085000038146973,0.53104661
1763394141308424735,3.3299999237060547,1.9800000190734863,-4.815000057220459,0.541255603
1763394141318241357,3.059999942779541,1.7999999523162842,-4.545000076293945,0.551072225
1763394141328195287,2.609999895095825,1.7999999523162842,-4.184999942779541,0.561026155
1763394141337993540,2.25,1.6649999618530271,-3.6449999809265137,0.570824408
1763394141348174456,1.440000057220459,1.3049999475479126,-2.744999885559082,0.581005324
1763394141358342522,0.8999999761581421,0.6299999952316284,-1.3949999809265137,0.59117339
1763394141368257550,0.3600000143051147,0.1800000071525573,-0.135000005364418,0.601088418
1763394141378238021,-0.7200000286102295,-0.7200000286102295,1.3049999475479126,0.611068889
1763394141388512874,-1.034999966621399,-1.934999942779541,2.924999952316284,0.621343742
1763394141398263286,-1.350000023841858,-3.240000009536743,4.454999923706055,0.631094154
