timestamp (ns),I0,I1,I2,relative_time
1763394140773323297,8.7674910209917,-5.350051908502143,0.8482958411822973,0.006154165
1763394140782891511,8.77062563981692,-5.348497108554228,0.848731744559819,0.015722379
1763394140793602466,8.759111857738269,-5.352930325758551,0.8456435308587577,0.026433334
1763394140803439617,8.761946903258051,-5.352870088883067,0.8448989946730496,0.036270485
1763394140812979936,8.712641820719513,-5.367731413000354,0.8308679107787872,0.045810804
1763394140822464466,8.33628798184312,-5.176795210606281,0.8082043391580975,0.055295334
1763394140833395242,8.081520921820967,-5.080146141845725,0.8149176554818854,0.06622611
1763394140842958688,7.766222433526376,-4.988771038408501,0.8236143226391622,0.075789556
1763394140853176116,7.514696535195512,-4.9119251415950975,0.8547055933078623,0.086006984
1763394140864094495,7.088757708426953,-4.794042281589017,0.8675085210517222,0.096925363
1763394140873220920,6.61408971763994,-4.637306933627163,0.8914440265239101,0.106051788
1763394140882919073,6.034207902220039,-4.426426043638192,0.9127351586307596,0.115749941
1763394140893334627,5.364826258971213,-4.172521424407148,0.9150978057685754,0.126165495
1763394140902664661,4.609198379130594,-3.846536818091722,0.8883782726205495,0.135495529
1763394140912765026,4.108784517166511,-3.595210756443162,0.910995490687872,0.145595894
1763394140922500371,3.244981438177804,-3.3455474597819417,0.784682289953132,0.155331239
1763394140933193922,2.8759443824671838,-2.9223981565343014,0.838475406714942,0.16602479
1763394140942944049,2.314961528976253,-2.641180248629483,0.7847503010577472,0.175774917
1763394140953008174,1.9758174161120647,-2.385670873759849,0.7878449210303189,0.185839042
1763394140962904930,1.6159487967292558,-2.151000680060037,0.76071134432279,0.195735798
1763394140972766160,1.3036369951236546,-1.9041290910581496,0.727248719928332,0.205597028
1763394140983215570,1.0221046924052652,-1.65092253101243,0.6801763988297529,0.216046438
1763394140993216753,0.8304613531000142,-1.5008281165920818,0.6670577685238698,0.226047621
1763394141003382682,0.6522056829966304,-1.3332437627338798,0.6425416247560346,0.23621355
1763394141013302326,0.4813223935930932,-1.1295869940515877,0.5923133692889633,0.246133194
1763394141023855209,0.2976936005729986,-1.0024296975523117,0.6183975923002687,0.256686077
1763394141032806634,0.2818570448802068,-0.9491029424496176,0.5855003856021688,0.265637502
1763394141043130397,0.1213898369611756,-0.5089766552305255,0.3465363938026555,0.275961265
1763394141053762912,0.067847969344597,-0.3869586694532131,0.2875215491954243,0.28659378
1763394141063394308,0.0138280809263544,-0.1265368900562942,0.1025612536095101,0.296225176
1763394141073771715,-0.0067982734858237,0.1766160928190742,-0.1559637846023477,0.306602583
1763394141083705902,0.0171485061112233,0.4693824093716288,-0.4523268690860801,0.31653677
1763394141093228816,0.0819980733275738,0.7111422737715914,-0.7471242420377198,0.326059684
1763394141103074073,0.1991067662604244,0.9830506828134788,-1.120679521311844,0.335904941
1763394141113610982,0.3839976614658665,1.3108118859579123,-1.620650279717699,0.34644185
1763394141123236894,0.6194503539806224,1.5882614529733836,-2.120834000354649,0.356067762
1763394141132914066,0.903287595684074,1.829872162531847,-2.6363615553562028,0.365744934
1763394141143475770,1.232388400153555,2.0352845538003845,-3.1537905238770607,0.376306638
1763394141153497695,1.5707967904950584,2.169558520303376,-3.609055879479902,0.386328563
1763394141163165092,1.9211078633061784,2.2598873550392136,-4.00239453797332,0.39599596
1763394141173526525,2.2520240558498275,2.3067916081913067,-4.363278924878326,0.406357393
1763394141183475255,2.5538010087631524,2.3133877032169057,-4.6291842114019,0.416306123
1763394141193808317,2.819827653306441,2.297413136912453,-4.837712513572359,0.426639185
1763394141203615427,3.046984615863819,2.2675727184811354,-4.990896538876795,0.436446295
1763394141213239908,3.22576685714657,2.229541481310961,-5.093543820614333,0.446070776
1763394141223125219,3.356073907885172,2.1919921381993075,-5.156506907219786,0.455956087
1763394141233282566,3.44338534244176,2.1609318109034983,-5.186111910371654,0.466113434
1763394141244246006,3.452782518697837,2.1151471804170345,-5.115473465882977,0.477076874
1763394141253475427,3.404570476858946,2.0856128660472617,-5.044044866071861,0.486306295
1763394141263203144,3.2686463815057025,2.0366732896770534,-4.865004164617143,0.496034012
1763394141274068117,3.0207028448094264,1.9523178312413,-4.551512067324034,0.506898985
1763394141283717870,2.650690714706712,1.8163621237527356,-4.083237004304918,0.516548738
1763394141293477535,2.1589738060030155,1.604957484516669,-3.436296445596453,0.526308403
1763394141303172588,1.5196989644500791,1.2568498166043054,-2.5334904152176225,0.536003456
1763394141313322782,0.7860258229742162,0.7465775758421089,-1.4057554263550327,0.54615365
1763394141323072433,0.023111094179494,0.0328054083678425,-0.0529565073528015,0.555903301
1763394141332966566,-0.6322084657451564,-0.8973983114472814,1.4486355342899495,0.565797434
1763394141343058347,-1.0850932117734595,-2.038828230566367,3.007756256669623,0.575889215
1763394141353963613,-1.260167712566127,-3.343410489121572,4.4428832628999295,0.586794481
1763394141363118886,-1.121975896033728,-4.670811081664189,5.5553884233132,0.595949754
1763394141373543500,-0.5243789768239469,-4.243016259560094,4.509983594720924,0.606374368
1763394141383340597,-0.1015358432276221,-3.88445745252876,3.7029955113463062,0.616171465
1763394141392705202,-0.0827973477698715,1.6459741926354752,-1.4214869893154332,0.62553607
1763394141403337955,0.0003429580780216,-0.0031997745654486,0.0025488323558069,0.636168823
