timestamp (ns),alpha,phi,alphaD,phiD,k,u_tracking_fb,u_stabilizing_fb,u_ff,u_ilc,u_optimal,phase,alpha_optimal,alphaD_optimal,phi_optimal,phiD_optimal,N_j,relative_time
1763394140927446593,0.6746199078516455,2.0053486413635886,-4.7233372153896,-4.686810260635932,12,-0.0044676303961877625,0.0,-0.029357995424307563,-0.0013989453393737574,-0.027959050084933806,1,0.626284641120007,-5.604455631051546,1.9982783685970358,-5.457772955784447,60,0.160277461
1763394140937265346,0.625178924885565,1.9577730389038317,-4.944098296608046,-4.757560245975689,13,-0.003938294081380281,0.0,-0.025259478222408482,-0.0014307093027513958,-0.023828768919657087,1,0.5695186079113722,-5.741705935256084,1.9428122778779742,-5.626161346718992,60,0.170096214
1763394140947313748,0.5749571981046118,1.9078643575079584,-5.022172678095327,-4.990868139587334,14,-0.003524916805528377,0.0,-0.021686314346322635,-0.0019161225497969434,-0.019770191796525692,1,0.5116162683657164,-5.8320600843516655,1.8859134115037817,-5.744717495664452,60,0.180144616
1763394140957241098,0.524915336976892,1.8560527940072937,-5.00418611277198,-5.181156350066463,15,-0.0033639106422150094,0.0,-0.018075590496674055,-0.002266645300931836,-0.01580894519574222,1,0.45303580528432646,-5.877666167254125,1.8280688256632003,-5.815694179827927,60,0.190071966
1763394140967394804,0.47508920310850383,1.802907002735151,-4.982613386838813,-5.3145791272142695,16,-0.0032323293973761653,0.0,-0.014391917548949864,-0.002340427341557936,-0.012051490207391928,1,0.39421345525062257,-5.8808004472038915,1.769742893852292,-5.841406983875933,60,0.200225672
1763394140977355611,0.4252755997364833,1.7506338070511747,-4.981360337202051,-5.227319568397637,17,-0.002970363418207277,0.0,-0.011105499979998315,-0.0022255851644336585,-0.008879914815564657,1,0.33555902089989254,-5.844621381422694,1.7113750736518853,-5.824666682754443,60,0.210186479
1763394140987249345,0.37475629944510114,1.699591605104695,-5.0519300291382185,-5.104220194647957,18,-0.002501126873149607,0.0,-0.009249122951332735,-0.0020988726786363007,-0.007150250272696434,1,0.2774354255702912,-5.775867381053776,1.6533685327769874,-5.770433393331373,60,0.220080213
1763394140997350015,0.3241060959133444,1.6500442444882741,-5.065020353175675,-4.9547360616420955,19,-0.002108787515763819,0.0,-0.007729326206722719,-0.00207971887406893,-0.005649607332653789,1,0.2200982410758642,-5.690176082572058,1.5960504991006954,-5.68999533857682,60,0.230180883
1763394141007144786,0.27400317476068303,1.6014734121473273,-5.010292115266135,-4.8570832340946835,20,-0.0019157113546353587,0.0,-0.006010975852488966,-0.0022130520997270964,-0.0037979237527618693,1,0.16365846950290847,-5.597350245107517,1.5396025385924779,-5.598108517054848,60,0.239975654
1763394141017202246,0.23124704011102282,1.552974434442664,-4.275613464966021,-4.849897770466338,21,-0.003088976430717664,0.0,-0.004555730989756233,-0.0024741799206715108,-0.002081551069084722,1,0.10817528021856634,-5.498284474161657,1.4841104632261257,-5.499111369630365,60,0.250033114
1763394141027184406,0.17681509209268023,1.5049485966785898,-5.443194801834259,-4.80258377640741,22,-0.0010461043214815228,0.0,-0.0031665776136514845,-0.0027882602474795805,-0.0003783173661719038,1,0.05371668539589576,-5.392675973611066,1.429640660655922,-5.393739240080939,60,0.260015274
1763394141037436747,0.12983372915965233,1.4566244781887436,-4.69813629330279,-4.832411848984619,23,-0.0022220425278722355,0.0,-0.001694154510405607,-0.0029652249226562242,0.0012710704122506173,1,0.0003429606428347722,-5.281348613654355,1.3762542237089492,-5.282560856743585,60,0.270267615
1763394141047333196,0.08362993094117614,1.4099247631806557,-4.620379821847618,-4.669971500808789,24,-0.002043741705802424,0.0,2.1733740764845206e-05,-0.0028475904008625455,0.0028693241416273907,1,-0.05189102810192406,-5.164824091634146,1.3240060930477975,-5.166184633987556,60,0.280164064
1763394141057242088,0.0383932721637121,1.3638372175594529,-4.523665877746404,-4.6087545621202874,25,-0.0020824451325792267,0.0,0.0020335398975539717,-0.0023748507223786447,0.004408390619932616,1,-0.10293638608525861,-5.043705242487876,1.272945287380497,-5.045202174147953,60,0.290072956
1763394141067472868,-0.007393363337381174,1.3196467413223465,-4.578663550109327,-4.419047623710637,26,-0.0016369709904307005,0.0,0.0042623418736703195,-0.0016299451530734875,0.005892287026743807,1,-0.15275008583658994,-4.918581064092797,1.2231149198198454,-4.92019957605059,60,0.300303736
1763394141077321387,-0.052949471963335534,1.275888996745725,-4.555610862595437,-4.375774457662152,27,-0.0015569751779082675,0.0,0.00628181761824235,-0.0009965215565433873,0.007278339174785737,1,-0.2012947196700952,-4.789955038065333,1.1745522619046347,-4.791761907360308,60,0.310152255
1763394141087346904,-0.09546880032090925,1.2322844621852593,-4.251932835757372,-4.360453456046565,28,-0.0019346941974297423,0.0,0.008429391157876704,-0.00024500776910400004,0.008674398926980704,1,-0.24853908405830846,-4.658707338527723,1.127289025599265,-4.6604019595723125,60,0.320177772
1763394141097418359,-0.13811171035383882,1.1889683913201716,-4.264291003292957,-4.331607086508771,29,-0.0018221575280081765,0.0,0.011559890628203116,0.0006598890050535245,0.010900001623149592,1,-0.2944582983077005,-4.524783151135742,1.0813513064333957,-4.526775353218017,60,0.330249227
1763394141107348995,-0.1794863971611326,1.1463889985594131,-4.137468680729378,-4.2579392760758505,30,-0.0017909833937953857,0.0,0.015260827221231888,0.0018292035147612902,0.013431623706470597,1,-0.33898391323905375,-4.377056787356263,1.036753374366714,-4.392867305507309,60,0.340179863
1763394141117327690,-0.21988227265495122,1.1048116801350198,-4.039587549381862,-4.157731842439327,31,-0.0016289146759349243,0.0,0.019154513784653625,0.0032724178469858626,0.01588209593766776,1,-0.38190020311714584,-4.200888863918443,0.9934886213786865,-4.260271499505513,60,0.350158558
1763394141127372723,-0.25999049056150625,1.0645580543452688,-4.010821790655503,-4.0253625789751,32,-0.0012818719593389537,0.0,0.023159474401641254,0.004915738429129737,0.018243735972511516,1,-0.42288111038528686,-3.9894657647329312,0.9515437539843573,-4.1287442110490105,60,0.360203591
1763394141137288342,-0.29868590213535856,1.0259537312465457,-3.869541157385231,-3.8604323098723192,33,-0.0009949435899809225,0.0,0.027154427875868414,0.006638715320167916,0.020515712555700498,1,-0.4615644467824609,-3.74129549626694,0.9109129475753543,-3.9973008743533565,60,0.37011921
1763394141147415608,-0.33524244383229934,0.9884396585530366,-3.655654169694078,-3.7514072693509037,34,-0.0008241585158257894,0.0,0.03099472529938241,0.008298572370339699,0.02269615292904271,1,-0.49758206732745963,-3.45634900802132,0.8715995303148885,-3.865183741094103,60,0.380246476
1763394141157208793,-0.370731334878491,0.952131410795052,-3.5488891046191684,-3.630824775798458,35,-0.0005032546852094742,0.0,0.03456805819939407,0.009786454879441207,0.024781603319952862,1,-0.5305675624924534,-3.1349094693893025,0.833611720473011,-3.7322084882662216,60,0.390039661
1763394141167370005,-0.4029384816064113,0.9172351317369636,-3.2207146727920297,-3.4896279058088453,36,-0.00037160754214753057,0.0,0.03779777626310073,0.011031695953917075,0.026766080309183655,1,-0.560157446335137,-2.777253277971963,0.7969559965232714,-3.5989289819441956,60,0.400200873
1763394141177233901,-0.4318471150415381,0.8835124190579786,-2.8908633435126783,-3.3722712678984967,37,-0.00024511696073706296,0.0,0.04065774097860511,0.012018722290630005,0.02863901868797511,1,-0.5859906050820443,-2.3835736958032054,0.7616291164290758,-3.4667537397424444,60,0.410064769
1763394141187310050,-0.4573711854234347,0.8513799024974891,-2.5524070381896578,-3.2132516560489544,38,-8.974386306306077e-05,0.0,0.043125265096568936,0.01274378691857739,0.03038147817799155,1,-0.6077074659108567,-1.953989308153616,0.7276090325318162,-3.3380549895785263,60,0.420140918
1763394141197328785,-0.47859916037699113,0.8206503965669165,-2.122797495355644,-3.0729505930572554,39,-7.033495602073783e-06,0.0,0.045180637098685625,0.013204773361239172,0.03197586373744645,1,-0.6249487210283223,-1.488343018771296,0.6948435414018715,-3.2166568236959105,60,0.430159653
1763394141207214336,-0.4953551666440274,0.7917506844168574,-1.6756006267036272,-2.8899712150059154,40,9.028363262787998e-05,0.0,0.046816539749590484,0.013414301759060845,0.03340223799052964,1,-0.6373536488935668,-0.9868246951421276,0.6632366769581867,-3.1070498905528785,60,0.440045204
1763394141217297096,-0.506854179478456,0.7639376476256958,-1.1499012834428612,-2.781303679116154,41,0.00011855575316255524,0.0,0.04800152671477354,0.013379902987708968,0.03462162372706457,1,-0.6445654604339318,-0.44968347794266633,0.632644423367739,-3.0148392743983963,60,0.450127964
1763394141227440939,-0.5128239369014985,0.7378163357967655,-0.596975742304251,-2.6121311828930294,42,0.00016374410775313357,0.0,0.048650058949628795,0.013072810446111749,0.035577248503517046,1,-0.6462279916611327,0.12307137786037896,0.6028575279025795,-2.9473267160018586,60,0.460271807
1763394141237341420,-0.5131953761726475,0.712092181641933,-0.03714392711490211,-2.5724154154832535,43,0.00017857066850962317,0.0,0.048702289264983975,0.01251382283385608,0.03618846643112789,1,-0.6419858034307883,0.7312738766474269,0.5735865311298733,-2.9132539734638723,60,0.470172288
1763394141247285854,-0.507303774887751,0.6880197921133773,0.5891601284896519,-2.4072389528555727,44,0.0002071198917234093,0.0,0.04798695701237007,0.011644436452667365,0.036342520559702704,1,-0.6314869567982996,1.3743457103242185,0.5444475712874516,-2.9227418135572454,60,0.480116722
1763394141257161499,-0.49531234328036966,0.6642517173037981,1.1991431607381364,-2.376807480957921,45,0.00022061675573573498,0.0,0.04631347015407702,0.010428457988115583,0.03588501216596143,1,-0.614389020507054,2.050886290456552,0.5149496863313581,-2.987027347640099,60,0.489992367
1763394141267298180,-0.4768172126455929,0.6400258022344483,1.8495130634776757,-2.422591506934979,46,0.0002187089972676149,0.0,0.04342217469662782,0.008811310902503087,0.03461086379412473,1,-0.5903705242082713,2.757963878455313,0.48448652744561754,-3.1178031990761177,60,0.500129048
1763394141277243286,-0.45187802004949634,0.6151788042251753,2.493919259609656,-2.4846998009272925,47,0.0002220744058542421,0.0,0.038983643184183084,0.006723142630846551,0.032260500553336534,1,-0.5591519375374281,3.48986659748577,0.4523380197099197,-3.325815717921186,60,0.510074154
1763394141287186560,-0.4203666165755153,0.589297691453321,3.151140347398107,-2.588111277185434,48,0.00022027450286162822,0.0,0.03267554826429617,0.0041440959913220665,0.0285314522729741,1,-0.5205334479259854,4.235901034926733,0.4176920593326741,-3.6181348114415766,60,0.520017428
1763394141297325406,-0.38327841026332565,0.5621368329491443,3.7088206312189618,-2.716085850417671,49,0.00022772048209993473,0.0,0.02423593010703593,0.001112522314914081,0.02312340779212185,1,-0.47446206618247616,4.97658986112781,0.37970384479360575,-3.993167305657475,60,0.530156274
1763394141307297559,-0.33823046568352116,0.5328198196604108,4.504794457980449,-2.9317013288733484,50,0.00019213082216476465,0.0,0.013940906284486196,-0.0018984469789114968,0.015839353263397693,1,-0.4211480410192652,5.677464128661041,0.3376212268712481,-4.43222884673507,60,0.540128427
1763394141317218840,-0.2877455564289002,0.5006447964637926,5.0484909254620955,-3.2175023196618247,51,0.00017130128431568314,0.0,0.0019889348246559828,-0.004758986121138517,0.0067479209457945,1,-0.36125699155718877,6.2801810998042,0.2910145717325441,-4.887102239035152,60,0.550049708
1763394141327321899,-0.23352094417130012,0.4663105357686402,5.422461225760008,-3.4334260695152383,52,0.00015054510950240115,0.0,-0.011163006149318087,-0.0075048658480613584,-0.003658140301256728,1,-0.29619567724263957,6.693543437319833,0.24014124549415816,-5.266601602419095,60,0.560152767
1763394141337381034,-0.17529625975709556,0.4295844431733997,5.8224684414204555,-3.6726092595240454,53,0.0001057127648743507,0.0,-0.024728757884487036,-0.010249798072410362,-0.014478959812076676,1,-0.2284519221046533,6.794138883418228,0.1864038049007199,-5.434380902354543,60,0.570211902
1763394141347302299,-0.11544313321093726,0.3914501933129493,5.98531265461583,-3.813424986045044,54,5.918332541383692e-05,0.0,-0.03769277112294986,-0.012972368596216824,-0.024720402526733035,1,-0.16181097682656398,6.453295398000251,0.13268440762301195,-5.239604236267569,60,0.580133167
1763394141357240961,-0.05626663313956433,0.3535846911868019,5.917650007137293,-3.7865502126147366,55,1.2977268774213075e-05,0.0,-0.04893604630169159,-0.015414062238163108,-0.033521984063528486,1,-0.10114524886664035,5.592596603238068,0.08317108458671257,-4.5845966150664985,60,0.590071829
1763394141367211146,-0.00013749356410047708,0.31844880470045867,5.612913957546385,-3.513588648634325,56,-2.6099022124709283e-05,0.0,-0.055908602917383345,-0.0168509213594861,-0.039057681557897246,1,-0.051652703505367076,4.228799022448336,0.04250820878595601,-3.4798187896149635,60,0.600042014
1763394141377398754,0.050554020001390435,0.2883196147904797,5.069151356549091,-3.012918990997898,57,-5.0720804746024595e-05,0.0,-0.03350889666959459,0.0,-0.03350889666959459,1,-0.017830655938868973,2.484528723131059,0.014669481485209098,-2.044805451495306,60,0.610229622
1763394141387236299,0.09177354851669894,0.2665663803879927,4.121952851530851,-2.1753234402487,58,-4.837707601160693e-05,0.0,0.01366357476656166,0.0,0.01366357476656166,1,-0.0020478295396299698,0.6924911330982969,0.0016840382912533943,-0.5695211819112384,60,0.620067167
1763394141397312745,0.12185082836199324,0.254524086319772,3.007727984529429,-1.204229406822066,59,-2.0400027231636862e-05,0.0,7.990712976209672e-19,0.0,7.990712976209672e-19,1,-2.0103537732204585e-18,6.770835706443634e-19,-2.9373578772799134e-18,7.347367135371541e-19,60,0.630143613
1763394141407231324,0.1419815350333898,0.2517684192026961,2.0130706671396577,-0.27556671170759217,60,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,60,0.640062192
